query	KEGG_Pathway
Cvig_XP_022314613.1	ko04520
Cvig_XP_022314613.1	ko04530
Cvig_XP_022314613.1	ko04540
Cvig_XP_022314613.1	ko04611
Cvig_XP_022314613.1	ko04727
Cvig_XP_022314613.1	ko04750
Cvig_XP_022314613.1	ko04810
Cvig_XP_022314613.1	ko04912
Cvig_XP_022314613.1	ko04915
Cvig_XP_022314613.1	ko04917
Cvig_XP_022314613.1	ko04919
Cvig_XP_022314613.1	ko04921
Cvig_XP_022314613.1	ko04926
Cvig_XP_022314613.1	ko05100
Cvig_XP_022314613.1	ko05120
Cvig_XP_022314613.1	ko05131
Cvig_XP_022314613.1	ko05152
Cvig_XP_022314613.1	ko05161
Cvig_XP_022314613.1	ko05167
Cvig_XP_022314613.1	ko05203
Cvig_XP_022314613.1	ko05205
Cvig_XP_022314613.1	ko05219
Cvig_XP_022314613.1	ko05418
Cvig_XP_022314613.1	map01521
Cvig_XP_022314613.1	map01522
Cvig_XP_022314613.1	map04012
Cvig_XP_022314613.1	map04013
Cvig_XP_022314613.1	map04015
Cvig_XP_022314613.1	map04062
Cvig_XP_022314613.1	map04137
Cvig_XP_022314613.1	map04144
Cvig_XP_022314613.1	map04360
Cvig_XP_022314613.1	map04370
Cvig_XP_022314613.1	map04510
Cvig_XP_022314613.1	map04520
Cvig_XP_022314613.1	map04530
Cvig_XP_022314613.1	map04540
Cvig_XP_022314613.1	map04611
Cvig_XP_022314613.1	map04727
Cvig_XP_022314613.1	map04750
Cvig_XP_022314613.1	map04810
Cvig_XP_022314613.1	map04912
Cvig_XP_022314613.1	map04915
Cvig_XP_022314613.1	map04917
Cvig_XP_022314613.1	map04919
Cvig_XP_022314613.1	map04921
Cvig_XP_022314613.1	map04926
Cvig_XP_022314613.1	map05100
Cvig_XP_022314613.1	map05120
Cvig_XP_022314613.1	map05131
Cvig_XP_022314613.1	map05152
Cvig_XP_022314613.1	map05161
Cvig_XP_022314613.1	map05167
Cvig_XP_022314613.1	map05203
Cvig_XP_022314613.1	map05205
Cvig_XP_022314613.1	map05219
Cvig_XP_022314613.1	map05418
Cvig_XP_022314617.1	ko00260
Cvig_XP_022314617.1	ko00330
Cvig_XP_022314617.1	ko00340
Cvig_XP_022314617.1	ko00350
Cvig_XP_022314617.1	ko00360
Cvig_XP_022314617.1	ko00380
Cvig_XP_022314617.1	ko00950
Cvig_XP_022314617.1	ko00982
Cvig_XP_022314617.1	ko01100
Cvig_XP_022314617.1	ko01110
Cvig_XP_022314617.1	ko04726
Cvig_XP_022314617.1	ko04728
Cvig_XP_022314617.1	ko05030
Cvig_XP_022314617.1	ko05031
Cvig_XP_022314617.1	ko05034
Cvig_XP_022314617.1	map00260
Cvig_XP_022314617.1	map00330
Cvig_XP_022314617.1	map00340
Cvig_XP_022314617.1	map00350
Cvig_XP_022314617.1	map00360
Cvig_XP_022314617.1	map00380
Cvig_XP_022314617.1	map00950
Cvig_XP_022314617.1	map00982
Cvig_XP_022314617.1	map01100
Cvig_XP_022314617.1	map01110
Cvig_XP_022314617.1	map04726
Cvig_XP_022314617.1	map04728
Cvig_XP_022314617.1	map05030
Cvig_XP_022314617.1	map05031
Cvig_XP_022314617.1	map05034
Cvig_XP_022314618.1	ko00260
Cvig_XP_022314618.1	ko00330
Cvig_XP_022314618.1	ko00340
Cvig_XP_022314618.1	ko00350
Cvig_XP_022314618.1	ko00360
Cvig_XP_022314618.1	ko00380
Cvig_XP_022314618.1	ko00950
Cvig_XP_022314618.1	ko00982
Cvig_XP_022314618.1	ko01100
Cvig_XP_022314618.1	ko01110
Cvig_XP_022314618.1	ko04726
Cvig_XP_022314618.1	ko04728
Cvig_XP_022314618.1	ko05030
Cvig_XP_022314618.1	ko05031
Cvig_XP_022314618.1	ko05034
Cvig_XP_022314618.1	map00260
Cvig_XP_022314618.1	map00330
Cvig_XP_022314618.1	map00340
Cvig_XP_022314618.1	map00350
Cvig_XP_022314618.1	map00360
Cvig_XP_022314618.1	map00380
Cvig_XP_022314618.1	map00950
Cvig_XP_022314618.1	map00982
Cvig_XP_022314618.1	map01100
Cvig_XP_022314618.1	map01110
Cvig_XP_022314618.1	map04726
Cvig_XP_022314618.1	map04728
Cvig_XP_022314618.1	map05030
Cvig_XP_022314618.1	map05031
Cvig_XP_022314618.1	map05034
Cvig_XP_022314619.1	ko04120
Cvig_XP_022314619.1	map04120
Cvig_XP_022314623.1	ko04612
Cvig_XP_022314623.1	ko05152
Cvig_XP_022314623.1	map04612
Cvig_XP_022314623.1	map05152
Cvig_XP_022314624.1	ko04612
Cvig_XP_022314624.1	ko05152
Cvig_XP_022314624.1	map04612
Cvig_XP_022314624.1	map05152
Cvig_XP_022314625.1	ko04612
Cvig_XP_022314625.1	ko05152
Cvig_XP_022314625.1	map04612
Cvig_XP_022314625.1	map05152
Cvig_XP_022314627.1	ko04080
Cvig_XP_022314627.1	ko04610
Cvig_XP_022314627.1	ko04979
Cvig_XP_022314627.1	ko05150
Cvig_XP_022314627.1	ko05164
Cvig_XP_022314627.1	map04080
Cvig_XP_022314627.1	map04610
Cvig_XP_022314627.1	map04979
Cvig_XP_022314627.1	map05150
Cvig_XP_022314627.1	map05164
Cvig_XP_022314628.1	ko03010
Cvig_XP_022314628.1	map03010
Cvig_XP_022314629.1	ko04080
Cvig_XP_022314629.1	ko04926
Cvig_XP_022314629.1	map04080
Cvig_XP_022314629.1	map04926
Cvig_XP_022314630.1	ko05202
Cvig_XP_022314630.1	map05202
Cvig_XP_022314631.1	ko05202
Cvig_XP_022314631.1	map05202
Cvig_XP_022314632.1	ko05202
Cvig_XP_022314632.1	map05202
Cvig_XP_022314633.1	ko05202
Cvig_XP_022314633.1	map05202
Cvig_XP_022314635.1	ko05202
Cvig_XP_022314635.1	map05202
Cvig_XP_022314663.1	ko04934
Cvig_XP_022314663.1	map04934
Cvig_XP_022314664.1	ko00220
Cvig_XP_022314664.1	ko00250
Cvig_XP_022314664.1	ko00471
Cvig_XP_022314664.1	ko00910
Cvig_XP_022314664.1	ko01100
Cvig_XP_022314664.1	ko01200
Cvig_XP_022314664.1	ko04217
Cvig_XP_022314664.1	ko04964
Cvig_XP_022314664.1	map00220
Cvig_XP_022314664.1	map00250
Cvig_XP_022314664.1	map00471
Cvig_XP_022314664.1	map00910
Cvig_XP_022314664.1	map01100
Cvig_XP_022314664.1	map01200
Cvig_XP_022314664.1	map04217
Cvig_XP_022314664.1	map04964
Cvig_XP_022314665.1	ko01524
Cvig_XP_022314665.1	ko03320
Cvig_XP_022314665.1	ko04011
Cvig_XP_022314665.1	ko04068
Cvig_XP_022314665.1	ko04071
Cvig_XP_022314665.1	ko04140
Cvig_XP_022314665.1	ko04150
Cvig_XP_022314665.1	ko04151
Cvig_XP_022314665.1	ko04152
Cvig_XP_022314665.1	ko04210
Cvig_XP_022314665.1	ko04510
Cvig_XP_022314665.1	ko04660
Cvig_XP_022314665.1	ko04664
Cvig_XP_022314665.1	ko04722
Cvig_XP_022314665.1	ko04910
Cvig_XP_022314665.1	ko04919
Cvig_XP_022314665.1	ko04931
Cvig_XP_022314665.1	ko04960
Cvig_XP_022314665.1	ko05145
Cvig_XP_022314665.1	ko05160
Cvig_XP_022314665.1	ko05205
Cvig_XP_022314665.1	ko05213
Cvig_XP_022314665.1	ko05215
Cvig_XP_022314665.1	ko05223
Cvig_XP_022314665.1	ko05231
Cvig_XP_022314665.1	map01524
Cvig_XP_022314665.1	map03320
Cvig_XP_022314665.1	map04011
Cvig_XP_022314665.1	map04068
Cvig_XP_022314665.1	map04071
Cvig_XP_022314665.1	map04140
Cvig_XP_022314665.1	map04150
Cvig_XP_022314665.1	map04151
Cvig_XP_022314665.1	map04152
Cvig_XP_022314665.1	map04210
Cvig_XP_022314665.1	map04510
Cvig_XP_022314665.1	map04660
Cvig_XP_022314665.1	map04664
Cvig_XP_022314665.1	map04722
Cvig_XP_022314665.1	map04910
Cvig_XP_022314665.1	map04919
Cvig_XP_022314665.1	map04931
Cvig_XP_022314665.1	map04960
Cvig_XP_022314665.1	map05145
Cvig_XP_022314665.1	map05160
Cvig_XP_022314665.1	map05205
Cvig_XP_022314665.1	map05213
Cvig_XP_022314665.1	map05215
Cvig_XP_022314665.1	map05223
Cvig_XP_022314665.1	map05231
Cvig_XP_022314666.1	ko01524
Cvig_XP_022314666.1	ko03320
Cvig_XP_022314666.1	ko04011
Cvig_XP_022314666.1	ko04068
Cvig_XP_022314666.1	ko04071
Cvig_XP_022314666.1	ko04140
Cvig_XP_022314666.1	ko04150
Cvig_XP_022314666.1	ko04151
Cvig_XP_022314666.1	ko04152
Cvig_XP_022314666.1	ko04210
Cvig_XP_022314666.1	ko04510
Cvig_XP_022314666.1	ko04660
Cvig_XP_022314666.1	ko04664
Cvig_XP_022314666.1	ko04722
Cvig_XP_022314666.1	ko04910
Cvig_XP_022314666.1	ko04919
Cvig_XP_022314666.1	ko04931
Cvig_XP_022314666.1	ko04960
Cvig_XP_022314666.1	ko05145
Cvig_XP_022314666.1	ko05160
Cvig_XP_022314666.1	ko05205
Cvig_XP_022314666.1	ko05213
Cvig_XP_022314666.1	ko05215
Cvig_XP_022314666.1	ko05223
Cvig_XP_022314666.1	ko05231
Cvig_XP_022314666.1	map01524
Cvig_XP_022314666.1	map03320
Cvig_XP_022314666.1	map04011
Cvig_XP_022314666.1	map04068
Cvig_XP_022314666.1	map04071
Cvig_XP_022314666.1	map04140
Cvig_XP_022314666.1	map04150
Cvig_XP_022314666.1	map04151
Cvig_XP_022314666.1	map04152
Cvig_XP_022314666.1	map04210
Cvig_XP_022314666.1	map04510
Cvig_XP_022314666.1	map04660
Cvig_XP_022314666.1	map04664
Cvig_XP_022314666.1	map04722
Cvig_XP_022314666.1	map04910
Cvig_XP_022314666.1	map04919
Cvig_XP_022314666.1	map04931
Cvig_XP_022314666.1	map04960
Cvig_XP_022314666.1	map05145
Cvig_XP_022314666.1	map05160
Cvig_XP_022314666.1	map05205
Cvig_XP_022314666.1	map05213
Cvig_XP_022314666.1	map05215
Cvig_XP_022314666.1	map05223
Cvig_XP_022314666.1	map05231
Cvig_XP_022314668.1	ko04080
Cvig_XP_022314668.1	map04080
Cvig_XP_022314669.1	ko04080
Cvig_XP_022314669.1	map04080
Cvig_XP_022314674.1	ko04080
Cvig_XP_022314674.1	map04080
Cvig_XP_022314677.1	ko00900
Cvig_XP_022314677.1	ko01100
Cvig_XP_022314677.1	ko01110
Cvig_XP_022314677.1	ko01130
Cvig_XP_022314677.1	map00900
Cvig_XP_022314677.1	map01100
Cvig_XP_022314677.1	map01110
Cvig_XP_022314677.1	map01130
Cvig_XP_022314678.1	ko00900
Cvig_XP_022314678.1	ko01100
Cvig_XP_022314678.1	ko01110
Cvig_XP_022314678.1	ko01130
Cvig_XP_022314678.1	map00900
Cvig_XP_022314678.1	map01100
Cvig_XP_022314678.1	map01110
Cvig_XP_022314678.1	map01130
Cvig_XP_022314679.1	ko00900
Cvig_XP_022314679.1	ko01100
Cvig_XP_022314679.1	ko01110
Cvig_XP_022314679.1	ko01130
Cvig_XP_022314679.1	map00900
Cvig_XP_022314679.1	map01100
Cvig_XP_022314679.1	map01110
Cvig_XP_022314679.1	map01130
Cvig_XP_022314688.1	ko05034
Cvig_XP_022314688.1	ko05202
Cvig_XP_022314688.1	ko05322
Cvig_XP_022314688.1	map05034
Cvig_XP_022314688.1	map05202
Cvig_XP_022314688.1	map05322
Cvig_XP_022314691.1	ko03440
Cvig_XP_022314691.1	ko03460
Cvig_XP_022314691.1	map03440
Cvig_XP_022314691.1	map03460
Cvig_XP_022314693.1	ko00983
Cvig_XP_022314693.1	map00983
Cvig_XP_022314694.1	ko00983
Cvig_XP_022314694.1	map00983
Cvig_XP_022314697.1	ko00531
Cvig_XP_022314697.1	ko01100
Cvig_XP_022314697.1	ko04142
Cvig_XP_022314697.1	map00531
Cvig_XP_022314697.1	map01100
Cvig_XP_022314697.1	map04142
Cvig_XP_022314702.1	ko00561
Cvig_XP_022314702.1	ko00564
Cvig_XP_022314702.1	ko00565
Cvig_XP_022314702.1	ko00600
Cvig_XP_022314702.1	ko01100
Cvig_XP_022314702.1	ko01110
Cvig_XP_022314702.1	ko04072
Cvig_XP_022314702.1	ko04666
Cvig_XP_022314702.1	ko04975
Cvig_XP_022314702.1	ko05231
Cvig_XP_022314702.1	map00561
Cvig_XP_022314702.1	map00564
Cvig_XP_022314702.1	map00565
Cvig_XP_022314702.1	map00600
Cvig_XP_022314702.1	map01100
Cvig_XP_022314702.1	map01110
Cvig_XP_022314702.1	map04072
Cvig_XP_022314702.1	map04666
Cvig_XP_022314702.1	map04975
Cvig_XP_022314702.1	map05231
Cvig_XP_022314714.1	ko04136
Cvig_XP_022314714.1	ko04138
Cvig_XP_022314714.1	ko04140
Cvig_XP_022314714.1	map04136
Cvig_XP_022314714.1	map04138
Cvig_XP_022314714.1	map04140
Cvig_XP_022314715.1	ko04136
Cvig_XP_022314715.1	ko04138
Cvig_XP_022314715.1	ko04140
Cvig_XP_022314715.1	map04136
Cvig_XP_022314715.1	map04138
Cvig_XP_022314715.1	map04140
Cvig_XP_022314716.1	ko04136
Cvig_XP_022314716.1	ko04138
Cvig_XP_022314716.1	ko04140
Cvig_XP_022314716.1	map04136
Cvig_XP_022314716.1	map04138
Cvig_XP_022314716.1	map04140
Cvig_XP_022314717.1	ko04530
Cvig_XP_022314717.1	map04530
Cvig_XP_022314718.1	ko04530
Cvig_XP_022314718.1	map04530
Cvig_XP_022314719.1	ko04530
Cvig_XP_022314719.1	map04530
Cvig_XP_022314720.1	ko04530
Cvig_XP_022314720.1	map04530
Cvig_XP_022314721.1	ko04530
Cvig_XP_022314721.1	map04530
Cvig_XP_022314722.1	ko04530
Cvig_XP_022314722.1	map04530
Cvig_XP_022314724.1	ko04530
Cvig_XP_022314724.1	map04530
Cvig_XP_022314726.1	ko03022
Cvig_XP_022314726.1	map03022
Cvig_XP_022314727.1	ko03022
Cvig_XP_022314727.1	map03022
Cvig_XP_022314728.1	ko03022
Cvig_XP_022314728.1	map03022
Cvig_XP_022314729.1	ko03022
Cvig_XP_022314729.1	map03022
Cvig_XP_022314730.1	ko03022
Cvig_XP_022314730.1	map03022
Cvig_XP_022314731.1	ko03420
Cvig_XP_022314731.1	map03420
Cvig_XP_022314732.1	ko04722
Cvig_XP_022314732.1	ko04962
Cvig_XP_022314732.1	map04722
Cvig_XP_022314732.1	map04962
Cvig_XP_022314733.1	ko04722
Cvig_XP_022314733.1	ko04962
Cvig_XP_022314733.1	map04722
Cvig_XP_022314733.1	map04962
Cvig_XP_022314734.1	ko04722
Cvig_XP_022314734.1	ko04962
Cvig_XP_022314734.1	map04722
Cvig_XP_022314734.1	map04962
Cvig_XP_022314735.1	ko04722
Cvig_XP_022314735.1	ko04962
Cvig_XP_022314735.1	map04722
Cvig_XP_022314735.1	map04962
Cvig_XP_022314736.1	ko04722
Cvig_XP_022314736.1	ko04962
Cvig_XP_022314736.1	map04722
Cvig_XP_022314736.1	map04962
Cvig_XP_022314738.1	ko04722
Cvig_XP_022314738.1	ko04962
Cvig_XP_022314738.1	map04722
Cvig_XP_022314738.1	map04962
Cvig_XP_022314741.1	ko04015
Cvig_XP_022314741.1	ko04145
Cvig_XP_022314741.1	ko04210
Cvig_XP_022314741.1	ko04390
Cvig_XP_022314741.1	ko04391
Cvig_XP_022314741.1	ko04510
Cvig_XP_022314741.1	ko04520
Cvig_XP_022314741.1	ko04530
Cvig_XP_022314741.1	ko04611
Cvig_XP_022314741.1	ko04670
Cvig_XP_022314741.1	ko04714
Cvig_XP_022314741.1	ko04745
Cvig_XP_022314741.1	ko04810
Cvig_XP_022314741.1	ko04919
Cvig_XP_022314741.1	ko04921
Cvig_XP_022314741.1	ko05100
Cvig_XP_022314741.1	ko05110
Cvig_XP_022314741.1	ko05130
Cvig_XP_022314741.1	ko05131
Cvig_XP_022314741.1	ko05132
Cvig_XP_022314741.1	ko05164
Cvig_XP_022314741.1	ko05205
Cvig_XP_022314741.1	ko05225
Cvig_XP_022314741.1	ko05410
Cvig_XP_022314741.1	ko05412
Cvig_XP_022314741.1	ko05414
Cvig_XP_022314741.1	ko05416
Cvig_XP_022314741.1	ko05418
Cvig_XP_022314741.1	map04015
Cvig_XP_022314741.1	map04145
Cvig_XP_022314741.1	map04210
Cvig_XP_022314741.1	map04390
Cvig_XP_022314741.1	map04391
Cvig_XP_022314741.1	map04510
Cvig_XP_022314741.1	map04520
Cvig_XP_022314741.1	map04530
Cvig_XP_022314741.1	map04611
Cvig_XP_022314741.1	map04670
Cvig_XP_022314741.1	map04714
Cvig_XP_022314741.1	map04745
Cvig_XP_022314741.1	map04810
Cvig_XP_022314741.1	map04919
Cvig_XP_022314741.1	map04921
Cvig_XP_022314741.1	map05100
Cvig_XP_022314741.1	map05110
Cvig_XP_022314741.1	map05130
Cvig_XP_022314741.1	map05131
Cvig_XP_022314741.1	map05132
Cvig_XP_022314741.1	map05164
Cvig_XP_022314741.1	map05205
Cvig_XP_022314741.1	map05225
Cvig_XP_022314741.1	map05410
Cvig_XP_022314741.1	map05412
Cvig_XP_022314741.1	map05414
Cvig_XP_022314741.1	map05416
Cvig_XP_022314741.1	map05418
Cvig_XP_022314744.1	ko03008
Cvig_XP_022314744.1	map03008
Cvig_XP_022314745.1	ko03008
Cvig_XP_022314745.1	map03008
Cvig_XP_022314755.1	ko04142
Cvig_XP_022314755.1	map04142
Cvig_XP_022314759.1	ko05034
Cvig_XP_022314759.1	ko05202
Cvig_XP_022314759.1	ko05203
Cvig_XP_022314759.1	ko05322
Cvig_XP_022314759.1	map05034
Cvig_XP_022314759.1	map05202
Cvig_XP_022314759.1	map05203
Cvig_XP_022314759.1	map05322
Cvig_XP_022314761.1	ko01100
Cvig_XP_022314761.1	ko04151
Cvig_XP_022314761.1	ko04510
Cvig_XP_022314761.1	ko04512
Cvig_XP_022314761.1	ko05145
Cvig_XP_022314761.1	ko05146
Cvig_XP_022314761.1	ko05165
Cvig_XP_022314761.1	ko05200
Cvig_XP_022314761.1	ko05222
Cvig_XP_022314761.1	map01100
Cvig_XP_022314761.1	map04151
Cvig_XP_022314761.1	map04510
Cvig_XP_022314761.1	map04512
Cvig_XP_022314761.1	map05145
Cvig_XP_022314761.1	map05146
Cvig_XP_022314761.1	map05165
Cvig_XP_022314761.1	map05200
Cvig_XP_022314761.1	map05222
Cvig_XP_022314764.1	ko04144
Cvig_XP_022314764.1	map04144
Cvig_XP_022314765.1	ko00052
Cvig_XP_022314765.1	ko00500
Cvig_XP_022314765.1	ko01100
Cvig_XP_022314765.1	ko04973
Cvig_XP_022314765.1	map00052
Cvig_XP_022314765.1	map00500
Cvig_XP_022314765.1	map01100
Cvig_XP_022314765.1	map04973
Cvig_XP_022314800.1	ko00330
Cvig_XP_022314800.1	ko00480
Cvig_XP_022314800.1	ko01100
Cvig_XP_022314800.1	ko01110
Cvig_XP_022314800.1	ko01130
Cvig_XP_022314800.1	map00330
Cvig_XP_022314800.1	map00480
Cvig_XP_022314800.1	map01100
Cvig_XP_022314800.1	map01110
Cvig_XP_022314800.1	map01130
Cvig_XP_022314801.1	ko00330
Cvig_XP_022314801.1	ko00480
Cvig_XP_022314801.1	ko01100
Cvig_XP_022314801.1	ko01110
Cvig_XP_022314801.1	ko01130
Cvig_XP_022314801.1	map00330
Cvig_XP_022314801.1	map00480
Cvig_XP_022314801.1	map01100
Cvig_XP_022314801.1	map01110
Cvig_XP_022314801.1	map01130
Cvig_XP_022314802.1	ko04010
Cvig_XP_022314802.1	ko04014
Cvig_XP_022314802.1	ko04015
Cvig_XP_022314802.1	ko04066
Cvig_XP_022314802.1	ko04151
Cvig_XP_022314802.1	ko05323
Cvig_XP_022314802.1	map04010
Cvig_XP_022314802.1	map04014
Cvig_XP_022314802.1	map04015
Cvig_XP_022314802.1	map04066
Cvig_XP_022314802.1	map04151
Cvig_XP_022314802.1	map05323
Cvig_XP_022314803.1	ko04010
Cvig_XP_022314803.1	ko04014
Cvig_XP_022314803.1	ko04015
Cvig_XP_022314803.1	ko04066
Cvig_XP_022314803.1	ko04151
Cvig_XP_022314803.1	ko05323
Cvig_XP_022314803.1	map04010
Cvig_XP_022314803.1	map04014
Cvig_XP_022314803.1	map04015
Cvig_XP_022314803.1	map04066
Cvig_XP_022314803.1	map04151
Cvig_XP_022314803.1	map05323
Cvig_XP_022314814.1	ko04320
Cvig_XP_022314814.1	map04320
Cvig_XP_022314815.1	ko04320
Cvig_XP_022314815.1	map04320
Cvig_XP_022314834.1	ko00120
Cvig_XP_022314834.1	map00120
Cvig_XP_022314835.1	ko00120
Cvig_XP_022314835.1	map00120
Cvig_XP_022314836.1	ko04310
Cvig_XP_022314836.1	ko04390
Cvig_XP_022314836.1	ko04550
Cvig_XP_022314836.1	ko04934
Cvig_XP_022314836.1	ko05165
Cvig_XP_022314836.1	ko05200
Cvig_XP_022314836.1	ko05210
Cvig_XP_022314836.1	ko05213
Cvig_XP_022314836.1	ko05217
Cvig_XP_022314836.1	ko05224
Cvig_XP_022314836.1	ko05225
Cvig_XP_022314836.1	ko05226
Cvig_XP_022314836.1	map04310
Cvig_XP_022314836.1	map04390
Cvig_XP_022314836.1	map04550
Cvig_XP_022314836.1	map04934
Cvig_XP_022314836.1	map05165
Cvig_XP_022314836.1	map05200
Cvig_XP_022314836.1	map05210
Cvig_XP_022314836.1	map05213
Cvig_XP_022314836.1	map05217
Cvig_XP_022314836.1	map05224
Cvig_XP_022314836.1	map05225
Cvig_XP_022314836.1	map05226
Cvig_XP_022314837.1	ko04310
Cvig_XP_022314837.1	ko04390
Cvig_XP_022314837.1	ko04550
Cvig_XP_022314837.1	ko04934
Cvig_XP_022314837.1	ko05165
Cvig_XP_022314837.1	ko05200
Cvig_XP_022314837.1	ko05210
Cvig_XP_022314837.1	ko05213
Cvig_XP_022314837.1	ko05217
Cvig_XP_022314837.1	ko05224
Cvig_XP_022314837.1	ko05225
Cvig_XP_022314837.1	ko05226
Cvig_XP_022314837.1	map04310
Cvig_XP_022314837.1	map04390
Cvig_XP_022314837.1	map04550
Cvig_XP_022314837.1	map04934
Cvig_XP_022314837.1	map05165
Cvig_XP_022314837.1	map05200
Cvig_XP_022314837.1	map05210
Cvig_XP_022314837.1	map05213
Cvig_XP_022314837.1	map05217
Cvig_XP_022314837.1	map05224
Cvig_XP_022314837.1	map05225
Cvig_XP_022314837.1	map05226
Cvig_XP_022314838.1	ko04310
Cvig_XP_022314838.1	ko04390
Cvig_XP_022314838.1	ko04550
Cvig_XP_022314838.1	ko04934
Cvig_XP_022314838.1	ko05165
Cvig_XP_022314838.1	ko05200
Cvig_XP_022314838.1	ko05210
Cvig_XP_022314838.1	ko05213
Cvig_XP_022314838.1	ko05217
Cvig_XP_022314838.1	ko05224
Cvig_XP_022314838.1	ko05225
Cvig_XP_022314838.1	ko05226
Cvig_XP_022314838.1	map04310
Cvig_XP_022314838.1	map04390
Cvig_XP_022314838.1	map04550
Cvig_XP_022314838.1	map04934
Cvig_XP_022314838.1	map05165
Cvig_XP_022314838.1	map05200
Cvig_XP_022314838.1	map05210
Cvig_XP_022314838.1	map05213
Cvig_XP_022314838.1	map05217
Cvig_XP_022314838.1	map05224
Cvig_XP_022314838.1	map05225
Cvig_XP_022314838.1	map05226
Cvig_XP_022314841.1	ko04310
Cvig_XP_022314841.1	ko04390
Cvig_XP_022314841.1	ko04550
Cvig_XP_022314841.1	ko04934
Cvig_XP_022314841.1	ko05165
Cvig_XP_022314841.1	ko05200
Cvig_XP_022314841.1	ko05210
Cvig_XP_022314841.1	ko05213
Cvig_XP_022314841.1	ko05217
Cvig_XP_022314841.1	ko05224
Cvig_XP_022314841.1	ko05225
Cvig_XP_022314841.1	ko05226
Cvig_XP_022314841.1	map04310
Cvig_XP_022314841.1	map04390
Cvig_XP_022314841.1	map04550
Cvig_XP_022314841.1	map04934
Cvig_XP_022314841.1	map05165
Cvig_XP_022314841.1	map05200
Cvig_XP_022314841.1	map05210
Cvig_XP_022314841.1	map05213
Cvig_XP_022314841.1	map05217
Cvig_XP_022314841.1	map05224
Cvig_XP_022314841.1	map05225
Cvig_XP_022314841.1	map05226
Cvig_XP_022314845.1	ko04740
Cvig_XP_022314845.1	map04740
Cvig_XP_022314865.1	ko04142
Cvig_XP_022314865.1	map04142
Cvig_XP_022314872.1	ko04110
Cvig_XP_022314872.1	ko04111
Cvig_XP_022314872.1	ko04113
Cvig_XP_022314872.1	map04110
Cvig_XP_022314872.1	map04111
Cvig_XP_022314872.1	map04113
Cvig_XP_022314873.1	ko04110
Cvig_XP_022314873.1	ko04111
Cvig_XP_022314873.1	ko04113
Cvig_XP_022314873.1	map04110
Cvig_XP_022314873.1	map04111
Cvig_XP_022314873.1	map04113
Cvig_XP_022314874.1	ko04110
Cvig_XP_022314874.1	ko04111
Cvig_XP_022314874.1	ko04113
Cvig_XP_022314874.1	map04110
Cvig_XP_022314874.1	map04111
Cvig_XP_022314874.1	map04113
Cvig_XP_022314875.1	ko04110
Cvig_XP_022314875.1	ko04111
Cvig_XP_022314875.1	ko04113
Cvig_XP_022314875.1	map04110
Cvig_XP_022314875.1	map04111
Cvig_XP_022314875.1	map04113
Cvig_XP_022314876.1	ko04110
Cvig_XP_022314876.1	ko04111
Cvig_XP_022314876.1	ko04113
Cvig_XP_022314876.1	map04110
Cvig_XP_022314876.1	map04111
Cvig_XP_022314876.1	map04113
Cvig_XP_022314877.1	ko04110
Cvig_XP_022314877.1	ko04111
Cvig_XP_022314877.1	ko04113
Cvig_XP_022314877.1	map04110
Cvig_XP_022314877.1	map04111
Cvig_XP_022314877.1	map04113
Cvig_XP_022314882.1	ko01523
Cvig_XP_022314882.1	ko02010
Cvig_XP_022314882.1	ko04976
Cvig_XP_022314882.1	map01523
Cvig_XP_022314882.1	map02010
Cvig_XP_022314882.1	map04976
Cvig_XP_022314883.1	ko01523
Cvig_XP_022314883.1	ko02010
Cvig_XP_022314883.1	ko04976
Cvig_XP_022314883.1	map01523
Cvig_XP_022314883.1	map02010
Cvig_XP_022314883.1	map04976
Cvig_XP_022314884.1	ko01523
Cvig_XP_022314884.1	ko02010
Cvig_XP_022314884.1	ko04976
Cvig_XP_022314884.1	map01523
Cvig_XP_022314884.1	map02010
Cvig_XP_022314884.1	map04976
Cvig_XP_022314885.1	ko01523
Cvig_XP_022314885.1	ko02010
Cvig_XP_022314885.1	ko04976
Cvig_XP_022314885.1	map01523
Cvig_XP_022314885.1	map02010
Cvig_XP_022314885.1	map04976
Cvig_XP_022314886.1	ko01523
Cvig_XP_022314886.1	ko02010
Cvig_XP_022314886.1	ko04976
Cvig_XP_022314886.1	map01523
Cvig_XP_022314886.1	map02010
Cvig_XP_022314886.1	map04976
Cvig_XP_022314887.1	ko01523
Cvig_XP_022314887.1	ko02010
Cvig_XP_022314887.1	ko04976
Cvig_XP_022314887.1	map01523
Cvig_XP_022314887.1	map02010
Cvig_XP_022314887.1	map04976
Cvig_XP_022314888.1	ko01523
Cvig_XP_022314888.1	ko02010
Cvig_XP_022314888.1	ko04976
Cvig_XP_022314888.1	map01523
Cvig_XP_022314888.1	map02010
Cvig_XP_022314888.1	map04976
Cvig_XP_022314919.1	ko03430
Cvig_XP_022314919.1	ko03460
Cvig_XP_022314919.1	map03430
Cvig_XP_022314919.1	map03460
Cvig_XP_022314920.1	ko03430
Cvig_XP_022314920.1	ko03460
Cvig_XP_022314920.1	map03430
Cvig_XP_022314920.1	map03460
Cvig_XP_022314921.1	ko03015
Cvig_XP_022314921.1	ko04022
Cvig_XP_022314921.1	ko04024
Cvig_XP_022314921.1	ko04113
Cvig_XP_022314921.1	ko04114
Cvig_XP_022314921.1	ko04218
Cvig_XP_022314921.1	ko04261
